,p.value_thi.ks,p.value_delj.ks,p.value_aj.ks,RSE_thi,RSE_delj,RSE_aj,corr_thi_to_pred_thi,corr_delj_to_pred_delj,corr_aj_to_pred_aj,aj_sign_changed,time_stamp
0,0.0022199359345583,0.5830090612540064,0.0012935059781377,0.1464078668023477,1.9453735991129368,1.4488997719089625,0.9890867304152882,-0.0396815302918164,0.7705465123672316,0.23,77.61726331710815
1,0.0155771316228776,0.469506448503778,0.0037294923618311,0.1474048011555954,0.9695166669752218,0.7778772009349355,0.9842412080462484,0.472463891578485,0.8931367145284863,0.1,74.17777872085571
2,0.1111952605382919,0.5830090612540064,0.0240558028410945,0.1238870967332995,1.8777475359826927,1.0758289658722788,0.9892374075296158,0.0139622233112379,0.7115726202142816,0.18,74.69329166412354
3,0.0240558028410945,0.2819416298082479,0.0007377026282063,0.0835343385203267,0.7748108227029002,0.799796118006989,0.9910964481579696,0.5517193050408885,0.8196793055796332,0.1,74.51805257797241
4,0.0155771316228776,0.0782211579784185,0.0007377026282063,0.113478332135676,1.1415370034403818,1.1516389988936535,0.9887102855213324,0.3310562301524066,0.756986858608274,0.15,74.20016574859619
5,0.2111700862512757,0.0155771316228776,6.281176788972264e-05,0.0931521636519059,1.491987498552181,1.0356969357329484,0.9881157138147946,0.1568936514919542,0.8301676185590978,0.14,74.94533228874207
6,0.1111952605382919,0.1111952605382919,0.0098781831861765,0.0713910842448102,0.4894715545516923,0.6191216919673024,0.9917183303908016,0.7285429148233747,0.904289951733542,0.03,74.57239532470703
7,0.2819416298082479,0.2819416298082479,0.0007377026282063,0.042901913329489,1.0472219204398647,0.8567006678200918,0.9955051591841808,0.3982399880326057,0.8429396505111635,0.11,74.48922348022461
8,0.2819416298082479,0.0363842878749173,0.0098781831861765,0.0571007386830126,1.1611024580004352,0.8528705018736221,0.9926695712315082,0.3674311394917356,0.7584463870255684,0.11,74.94786286354065
9,0.2111700862512757,0.3681877860628609,0.0363842878749173,0.0664310201099965,1.1528082432124405,0.8500050695794894,0.9916770714023492,0.3369050591154447,0.8029459253895477,0.14,79.32287335395813
10,0.1111952605382919,0.2819416298082479,0.006134033421858,0.0661533205175477,0.8440797531208436,0.6323098365385287,0.9921316082783236,0.5161475034050685,0.918523203325136,0.09,79.05512952804565
11,0.1548386665118475,0.2819416298082479,0.0012935059781377,0.0607885811287535,1.2865266314429775,0.6242194378812792,0.9943760304456344,0.259856009779278,0.8738304886904329,0.14,78.99945402145386
12,0.2819416298082479,0.2819416298082479,0.0022199359345583,0.0494386490430835,1.164243588564292,0.6472322968119821,0.993531072242546,0.3204342504473207,0.8518224014012834,0.12,78.60522985458374
13,0.1111952605382919,0.2819416298082479,0.0098781831861765,0.0901706790428249,1.2533917569067994,0.7236783200338616,0.98934675006436,0.2882344876321206,0.8175660869376917,0.12,79.79795360565186
14,0.0155771316228776,0.0240558028410945,0.006134033421858,0.2466226079438181,1.5317003110918268,0.7424329545017581,0.9827891401896384,0.1795469285497492,0.8409102931443408,0.17,79.0646915435791
15,0.1548386665118475,0.0539020789312987,0.006134033421858,0.0603158943401386,1.3435820211625256,0.7740449272395415,0.9928334913087568,0.284726119532507,0.8073241178654815,0.14,78.54264521598816
16,0.1111952605382919,0.0539020789312987,0.0155771316228776,0.0835423281628388,1.4327539114123506,0.8981062912364207,0.9901905202637936,0.2411937439480058,0.7736518834453274,0.15,80.814626455307
17,0.0363842878749173,0.0539020789312987,0.0007377026282063,0.1206908084934839,1.807955423161359,0.869136725292111,0.993397248061473,0.0129910458384048,0.7879806782669077,0.22,79.2656762599945
18,0.2819416298082479,0.3681877860628609,0.1548386665118475,0.0686246749856486,0.9675333773908824,0.4918161209248665,0.9920123462002348,0.4597629457846381,0.8714850691667997,0.08,76.2500433921814
19,0.0782211579784185,0.2111700862512757,0.0012935059781377,0.0922740886108103,1.4154733188942752,0.6785409451825172,0.992082948594586,0.2007776376055746,0.8533939773856761,0.15,79.05568075180054
20,0.3681877860628609,0.0098781831861765,0.0037294923618311,0.0675908913652868,1.1367372105783329,0.7152150292127748,0.9920452584793836,0.3676876087616925,0.8535859483042815,0.12,76.22263431549072
21,0.3681877860628609,0.3681877860628609,0.0240558028410945,0.0591262858113936,1.0818630068146404,0.6249113919620273,0.9933967935212604,0.3743859090184268,0.8523440620481602,0.13,76.1416130065918
22,0.2111700862512757,0.0363842878749173,0.0004117410017938,0.0872342207495968,1.1956922978742202,1.3788923324084972,0.9888543851270208,0.287254748278501,0.8418878181833778,0.15,76.35029006004333
23,0.0022199359345583,0.7020569828664881,0.0363842878749173,0.1323475458346452,1.3873878111954567,0.6666236797641849,0.98941268076557,0.251436857212971,0.854415723330678,0.16,80.29422783851624
24,0.3681877860628609,0.469506448503778,0.0037294923618311,0.0539647647024522,1.2002808512662482,0.6527770810265318,0.9944725579260496,0.3363192196095048,0.8545014071911654,0.1,78.7579870223999
25,0.1111952605382919,0.0539020789312987,0.0363842878749173,0.0561793477091742,1.5153606198841132,0.8431922563694207,0.9953454634861788,0.2205668666654409,0.7670406827741854,0.15,78.6479811668396
26,0.0539020789312987,0.2819416298082479,0.0004117410017938,0.1010842720485259,1.4413130053877756,1.3097629263986743,0.9927174459476558,0.1883248348246535,0.6804927826404231,0.16,75.81498885154724
27,0.0782211579784185,0.0037294923618311,0.006134033421858,0.0862934458834865,1.674487876201506,0.8121466633253247,0.9914779992887298,0.1331801643419753,0.7881922307671061,0.2,75.70556092262268
28,0.1111952605382919,0.8154147124661313,0.0240558028410945,0.0852489278318808,1.181150147204452,0.9092344713669492,0.9915358250889706,0.3402366594748547,0.8253502859974255,0.12,75.99887347221375
29,0.0782211579784185,0.1111952605382919,0.0155771316228776,0.1061309400353365,1.6296746328517828,1.0520107537510517,0.9905851965404364,0.0793971840261994,0.7425868656158119,0.18,75.05452156066895
30,0.1111952605382919,0.469506448503778,0.0022199359345583,0.0597067254626874,1.4444916963340644,0.7946006111579751,0.9933551250300788,0.203134606564402,0.8150259503345919,0.15,76.21579909324646
31,0.3681877860628609,0.1548386665118475,0.006134033421858,0.0625134355760611,0.6664836861882993,0.5691058539363136,0.992173101323159,0.6190765738781079,0.9079360576697976,0.09,75.91986441612244
32,0.7020569828664881,0.469506448503778,0.006134033421858,0.0449937792143635,0.8044410425955706,0.6272583689207629,0.9932629644882652,0.5383579793162817,0.8508259048884611,0.08,76.58952474594116
33,0.5830090612540064,0.0782211579784185,0.0155771316228776,0.0372087526535645,1.155392402955447,0.6284165999423919,0.9944736177055856,0.3622038499439866,0.8590654419685231,0.11,76.85327339172363
