,p.value_thi.ks,p.value_delj.ks,p.value_aj.ks,RSE_thi,RSE_delj,RSE_aj,corr_thi_to_pred_thi,corr_delj_to_pred_delj,corr_aj_to_pred_aj,aj_sign_changed,time_stamp
0,0.8319696107963263,0.0240558028410945,0.006134033421858,0.0405392916226165,0.7054870433019457,0.2972066965228444,0.9985024995404528,0.5957566828644326,0.9594018174134358,0.07,146.0649013519287
1,0.571336004933722,0.0782211579784185,0.1548386665118475,0.0933688366609902,0.2663173979865511,0.134998270516374,0.9900303474220832,0.8688923214282328,0.9695215049607312,0.02,102.44712567329408
2,0.571336004933722,0.1111952605382919,0.8154147124661313,0.0618164526858204,0.4504098482884891,0.0614031300865137,0.9968848506864272,0.7652472652719777,0.9782712510034476,0.04,140.21274852752686
3,0.571336004933722,0.9084105017744524,0.7020569828664881,0.0130590631858058,0.3348100536810372,0.0978809485498719,0.9993392656905304,0.8227509616126562,0.9650325445963004,0.04,104.32245922088624
4,0.8319696107963263,0.469506448503778,0.9684099261397212,0.0115180411195327,0.0998532204590885,0.0136381361722701,0.9992618732522368,0.9520569761409337,0.9950305406458474,0.0,82.79384875297546
5,0.8319696107963263,0.3681877860628609,0.1548386665118475,0.0357809880266827,0.3258530132603916,0.1033142157674033,0.9946190636669644,0.8280069757335107,0.9928177227070104,0.02,95.45390057563782
6,0.3355909812600821,0.1111952605382919,0.2111700862512757,0.1082774290734387,0.4626404864516951,0.1342048339508053,0.9968015112969796,0.7599982142173829,0.9683228371467528,0.04,106.67351460456848
7,0.571336004933722,0.7020569828664881,0.0782211579784185,0.029811393788415,0.3500889875068652,0.1246550136745564,0.9985374343692052,0.808959027473744,0.9904434593086546,0.03,109.16295003890993
8,0.571336004933722,0.8154147124661313,0.2819416298082479,0.0826688211522233,0.3727588328293067,0.1640632482529298,0.9956535512425412,0.7998220782178133,0.950585472031468,0.03,101.51057195663452
9,0.8319696107963263,0.3681877860628609,0.1548386665118475,0.038660117171644,0.3954735525434459,0.0900437095067977,0.9964422783508666,0.7844352125409815,0.9820044227148966,0.03,118.4531843662262
10,0.8319696107963263,0.3681877860628609,0.0539020789312987,0.0312456601581828,0.3506585822376694,0.2510127026817374,0.9972064512250602,0.8077958421757859,0.9496819120148794,0.03,128.7200310230255
11,0.571336004933722,0.3681877860628609,0.0363842878749173,0.052030167786244,0.5032094531811518,0.2385842458028046,0.9958786113721256,0.7234090553875232,0.9470147078998192,0.05,116.40289521217346
12,0.9831368772656192,0.2111700862512757,0.2111700862512757,0.0153148300555231,0.1848919616479996,0.1011199748240325,0.9985318919213534,0.9124231549520528,0.9844521343722964,0.02,103.54715251922607
13,0.8319696107963263,0.2819416298082479,0.2111700862512757,0.0436604882861453,0.1993860427286043,0.0801539990560926,0.993842793244856,0.9098389928203792,0.9868400587527756,0.02,96.51180338859558
14,0.3355909812600821,0.0240558028410945,0.0098781831861765,0.2134535963363248,0.6735351559075339,0.2970738486853005,0.9836925853327338,0.6545898161092082,0.9422432392647648,0.05,135.93673610687256
15,0.8319696107963263,0.7020569828664881,0.1548386665118475,0.0623706262436619,0.3430489271921418,0.1141552861820757,0.9981508608051516,0.8144332622283706,0.9687671954625864,0.05,143.72587704658508
16,0.9831368772656192,0.1111952605382919,0.2819416298082479,0.0198658953589449,0.2709359465647338,0.174596752625708,0.998806698779982,0.8575793248181426,0.9681465531033648,0.02,95.0342264175415
17,0.9831368772656192,0.9084105017744524,0.7020569828664881,0.0044624012717281,0.1918753126883192,0.0381783585938764,0.9995678987030324,0.900135856468898,0.9888633661675044,0.02,105.5058615207672
18,0.9999923931635496,0.9084105017744524,0.469506448503778,0.0076694722842219,0.1865758969906514,0.0643295547422621,0.999076400061332,0.9026410939847254,0.9947881237227516,0.01,88.50700187683105
19,0.571336004933722,0.1548386665118475,0.1111952605382919,0.0942112753558317,0.6922740180563921,0.2222156733126701,0.997129564009806,0.617822084168193,0.960825016625841,0.07,137.37011289596558
20,0.9831368772656192,0.7020569828664881,0.2819416298082479,0.0256089718233545,0.1969177032596819,0.0863031862946161,0.9987433882756356,0.8970510179654563,0.9886507958444674,0.02,93.40368580818176
21,0.9831368772656192,0.7020569828664881,0.5830090612540064,0.0079586245213479,0.5825551473776005,0.1100777480826669,0.9995611968232716,0.688156041457697,0.9573281949246932,0.05,107.0155313014984
22,0.3355909812600821,0.1111952605382919,0.2111700862512757,0.0705466257880788,0.3892685172713212,0.182909757661424,0.9956689620370458,0.8001615446051339,0.9661425755476954,0.04,147.49262714385986
23,0.571336004933722,0.0155771316228776,0.0098781831861765,0.0949704621175136,0.60736931816647,0.3834574172476243,0.9897783415820496,0.6741402179781293,0.9597377402569248,0.05,165.23777866363525
24,0.9831368772656192,0.3681877860628609,0.0363842878749173,0.0312420880840427,0.5382980965924311,0.2484412991921963,0.9956763012226496,0.7029072837173619,0.9618954403579764,0.06,136.4167811870575
25,0.8319696107963263,0.2819416298082479,0.7020569828664881,0.0672716870987684,0.2938320712979682,0.050993670165999,0.996720866597858,0.8598542778192294,0.9785955582615012,0.02,100.5536768436432
26,0.8319696107963263,0.5830090612540064,0.2819416298082479,0.1323775399399687,0.7478175961603445,0.1943488677739555,0.9911895142850382,0.5876231076129244,0.9605944040286362,0.08,125.22952771186829
27,0.9831368772656192,0.469506448503778,0.8154147124661313,0.0102033716248703,0.3421210239123622,0.0713544184767904,0.9993748670809848,0.8206640279710574,0.9676427499136468,0.03,75.4271137714386
28,0.3355909812600821,0.469506448503778,0.0363842878749173,0.04854682172146,0.6516856045320132,0.2541193513750413,0.999219741407528,0.6357486687716536,0.9721437030822196,0.07,135.0269331932068
29,0.8319696107963263,0.469506448503778,0.07822115797841851,0.049140498956824534,0.35201497998467407,0.1218047045200256,0.9938395536427953,0.8161316421291539,0.9888989005088961,0.03,129.21919107437134
