,p.value_thi.ks,p.value_delj.ks,p.value_aj.ks,p.value_thi.wilcoxon,p.value_delj.wilcoxon,p.value_aj.wilcoxon,RSE_thi,RSE_delj,RSE_aj,corr_thi_to_pred_thi,corr_delj_to_pred_delj,corr_aj_to_pred_aj
0,0.571336004933722,0.0002248739317492479,3.751914289152195e-06,0.009435653686523438,0.007245785591138978,0.003874622132922701,0.11370490295367484,0.5209414484603241,0.5037263401590332,0.9828661101312879,0.7213048770516963,0.8180782309811848
1,0.571336004933722,0.0061340334218580265,2.749465483696122e-08,0.0001678466796875,0.004658564912524636,0.007025214021658706,0.18720978184979392,0.6203300719957185,0.7274437441750177,0.9905966698351302,0.6262835642071555,0.6034578739609388
2,0.571336004933722,0.009878183186176536,3.5690338557186834e-07,0.0007076263427734375,0.06047351386782402,3.977234352394938e-05,0.09455177735092293,0.6033977317367875,0.6129980098241112,0.9916265851595304,0.6362993492223653,0.79594873330484
3,0.33559098126008213,0.03638428787491733,6.281176788972264e-05,0.2942523956298828,0.14205948812602384,0.0004530336131755067,0.12169696863907394,0.3886178084588569,0.6483554001586845,0.9846343493452785,0.8001121312162129,0.7635949896202668
4,0.012298612583953778,0.002219935934558366,1.7527190839835072e-06,0.001689910888671875,0.014225206202028851,0.000322542720366873,0.09764144140035504,0.48084859120746226,0.7104397566251079,0.9948583332850282,0.7479183342443478,0.6979260279787476
5,0.571336004933722,0.009878183186176536,3.751914289152195e-06,0.5958194732666016,0.7465418609724369,0.10683701447780916,0.08445965009035639,0.535462617838196,0.45848693306970584,0.995157054736062,0.6984537327846319,0.8680036814365745
6,0.0335416594061465,0.0002248739317492479,1.605714367105695e-05,0.0014324188232421875,0.08250125240378868,0.0030045274226061535,0.26847693598571243,0.7297883620784705,0.8939829559000207,0.9889950557076251,0.5364825413402078,0.4497240092402718
7,0.571336004933722,0.009878183186176536,3.211428734211389e-05,0.8408222198486328,0.6773827047880141,0.09886198404788216,0.08475166866753105,0.45736301342027874,0.4153996292888822,0.9911955849828707,0.7718490148734064,0.8964677942451688
8,0.571336004933722,0.05390207893129876,3.211428734211389e-05,0.005580902099609375,0.5314624520873817,0.006073563013455035,0.12459558818048558,0.47344869659806277,0.6692806208645741,0.9929017275332512,0.7334891608061798,0.687562253312606
9,0.8319696107963263,0.0037294923618311367,1.5550790371345692e-07,0.03623390197753906,0.42305657051311696,0.0012144533585449683,0.06910915673050336,0.3734406526962176,0.5004193497911211,0.9926650132361626,0.8316185371469308,0.8678105256351388
10,0.571336004933722,0.0007377026282063397,1.605714367105695e-05,0.6215133666992188,0.5611886274899517,0.019206466168768747,0.07709926386476078,0.6451413217352052,0.5749839666897576,0.9952908911842909,0.6024535325952932,0.7179822249438732
