,p.value_thi.ks,p.value_delj.ks,p.value_aj.ks,p.value_thi.wilcoxon,p.value_delj.wilcoxon,p.value_aj.wilcoxon,RSE_thi,RSE_delj,RSE_aj,corr_thi_to_pred_thi,corr_delj_to_pred_delj,corr_aj_to_pred_aj
0,0.2719135601522248,1.727127220822253e-05,2.1942743021891237e-16,0.0019122743216462618,0.035663018189009334,4.833097075350891e-06,0.08004858330907348,0.6516287295913857,0.6689677954075088,0.9969815705923873,0.5916000259881868,0.6698977186799729
1,0.2719135601522248,5.439158189288132e-08,2.4278206754998463e-19,0.00013997160351564034,0.031928536966007046,1.286995802180102e-08,0.06662264007449295,0.5394323178595505,0.6343463006584447,0.9986866754093511,0.6934596495815807,0.749307158728496
2,0.2719135601522248,8.994053173844458e-07,4.91499090479225e-20,0.010970442036925864,0.05479065099097912,5.237908012980451e-10,0.08483543536086088,0.6410262663623121,0.7738434868035572,0.9956589742376364,0.6035155668220792,0.6019944500235341
3,0.2719135601522248,5.522790313356146e-05,5.100356615560927e-17,0.8506893529466235,0.35426354288794004,6.403527566022368e-08,0.11655358142275021,0.781856540023338,0.8526037033747776,0.9948994891974383,0.48501562777787255,0.4827962677179632
4,0.17858668181221732,7.277526651183985e-09,2.4278206754998463e-19,0.43710630271165707,0.5750711397016033,4.873921558240272e-10,0.08629962726730347,0.6428878062613181,0.6772550771996351,0.9943901136610935,0.5995561171446816,0.7198696280263749
5,0.8692618870414056,5.734627909208728e-07,4.91499090479225e-20,0.7537249310173678,0.06975982997197105,2.5854357534785682e-08,0.058462497646416076,0.48569548807297114,0.5425455845493024,0.996423988973967,0.7433548306621828,0.8307021948870482
6,0.17858668181221732,5.734627909208728e-07,2.4278206754998463e-19,0.005353252751666691,0.0050214657088452925,1.3652838134240675e-09,0.07839616419021393,0.6011166128841404,0.6227831244563372,0.9981319677968398,0.6383969246217105,0.7404628292985205
7,0.11238524845512393,2.0179572425111938e-08,7.38239365122254e-15,0.007826177717240248,0.044468959782341035,0.0007843135199081369,0.07242196797853614,0.6108760900956121,0.4867046314443428,0.995158333086007,0.6335488343178328,0.8184902705589386
8,0.2719135601522248,1.727127220822253e-05,2.514967868068585e-18,0.03329167897540818,0.1822042503374942,2.7270326866931567e-10,0.0667533952027663,0.5380584456556541,0.7060991158106298,0.9960718282378521,0.6873157926968592,0.7130192018144597
9,0.17858668181221732,2.1664543157120107e-06,7.38239365122254e-15,0.5988161665472567,0.8262983973583377,1.3795829052828931e-06,0.13525302419991156,0.7310891176930847,0.7452338399605032,0.9896159630538801,0.5212213629899325,0.5842918339251801
10,0.5486851446031328,5.01791941596116e-10,4.499933086722873e-16,0.5722664037295826,0.10639070402483428,1.8476493170888914e-06,0.07242385951227279,0.566214144241294,0.5374494082435307,0.98426913954513,0.6734423665583961,0.7926158892507379
11,0.5486851446031328,0.00016597474985360523,2.4278206754998463e-19,0.7980960963894896,0.9084088525406008,3.7925038486639343e-08,0.05836185226141086,0.507761521469428,0.5700054997385257,0.9940674368488125,0.7158238780054377,0.8222252917106642
12,0.3959398631708505,5.439158189288132e-08,2.0179572425111938e-08,0.09396487281109463,0.49757866269902384,0.23731968008270687,0.07334167467009213,0.4348516944762478,0.4398087388063315,0.9965924936959949,0.8206680680171898,0.8629094411255204
13,0.7166468440414822,4.324047665424968e-09,4.283655759915899e-24,0.07180752515234809,0.000693370065863522,8.984035880684829e-11,0.17534031658697594,0.5047386838311284,0.6000244934281345,0.9255798790016877,0.7455834637847671,0.8313509999565611
14,0.3959398631708505,5.734627909208728e-07,2.4278206754998463e-19,0.5657173945054648,0.3191643612534515,2.958906629677785e-10,0.0670254601628038,0.5967997149652454,0.6217576464933456,0.996166911848593,0.637054380454043,0.7651481247642115
15,0.3959398631708505,1.4007759411179028e-06,1.8502009026131303e-15,0.014400842176559257,0.7764434312469904,3.683559545173484e-07,0.08834645735125492,0.5484087013410098,0.5912458260276849,0.9928777165440132,0.6860121063826775,0.7550892964168279
16,0.3959398631708505,1.4007759411179028e-06,1.096624314778916e-19,0.5084522642448014,0.9655219493331991,3.5817008447347694e-07,0.05653230027470891,0.4270177903552841,0.4938830367177914,0.9975602854624562,0.7948815398574165,0.8514750668846399
17,0.2719135601522248,3.3247401264281346e-08,5.333457122241683e-19,1.1470571517405643e-05,0.0013336150474796886,1.3980472083933026e-07,0.08105078364777973,0.565542518556239,0.6123469204850398,0.9944551328920117,0.68582013665433,0.76812414681011
18,0.3959398631708505,5.734627909208728e-07,9.644570328302446e-21,0.1689479194723542,0.03411549230374173,5.272318738449887e-07,0.059481765222390494,0.46438357509788103,0.5694451892513862,0.9966607009123747,0.772108980300108,0.8046391496930917
19,0.2719135601522248,5.0749555303276145e-06,3.709652809739326e-15,0.28611306681020277,0.48793336058052383,6.22161645939655e-07,0.09131552522098142,0.5533800847621422,0.61143362144867,0.9942955997474816,0.674351700315442,0.7731761720422426
20,0.3959398631708505,3.3273813118952403e-06,2.1942743021891237e-16,0.0019122743216462618,0.21292846735324034,8.550565471585878e-07,0.10381684503657429,0.5778439220317612,0.6486877838570977,0.9937025318567143,0.6549533520370889,0.7205568958531839
21,0.3959398631708505,0.00011580724071708764,1.1626372139489807e-18,0.11672770019947837,0.7953638846256672,1.457418135335139e-08,0.0823870382388643,0.5823464513070302,0.7149839541785012,0.9903155480560887,0.6471530469938267,0.6452455826941393
