,p.value_thi.ks,p.value_delj.ks,p.value_aj.ks,p.value_thi.wilcoxon,p.value_delj.wilcoxon,p.value_aj.wilcoxon,corr_thi_to_pred_thi,corr_delj_to_pred_delj,corr_aj_to_pred_aj
0,0.571336004933722,0.5486851446031328,0.3959398631708505,1.9073486328125e-05,0.007178714156112412,0.00015729600133906394,0.981791513088228,0.7215793851059541,0.6976176303326439
1,0.8319696107963263,0.17858668181221732,0.7166468440414822,0.0014324188232421875,0.0010480936344468646,0.0441452937390526,0.9850891330776774,0.5375216021373941,0.7565833187857286
2,0.8319696107963263,0.5486851446031328,0.9977109764909108,0.06372261047363281,0.8431293969609626,0.22570901562377954,0.9807231764452218,0.3482320286814076,0.5904512489463837
3,0.3355909812600821,0.7166468440414822,0.3959398631708505,0.013616561889648438,0.03409936958333455,0.03662365402169766,0.9934881595055778,0.4879564976150918,0.763828624198628
4,0.8319696107963263,0.9667464356809096,0.9667464356809096,0.026641845703125,0.0517586538643236,0.949968518871962,0.9959058480875606,0.6106648213825557,0.782051231775832
5,0.8319696107963263,0.7166468440414822,0.8692618870414056,0.0010166168212890623,0.15171160541707324,0.012582495159869738,0.9931061013732908,0.4933289277252463,0.8625695227010861
6,0.9999923931635496,0.5486851446031328,0.3959398631708505,0.03276824951171875,0.0007677489957675067,0.0014689163506685506,0.9967249566829112,0.8182708917545084,0.9044972535376056
7,0.08105771161340149,0.5486851446031328,0.5486851446031328,5.7220458984375e-06,0.02131786738680895,0.045171350475127686,0.9804634867954158,0.478626022096338,0.8625275835470909
8,0.571336004933722,0.5486851446031328,0.17858668181221732,3.62396240234375e-05,0.0019122743216462613,0.0004664577578360452,0.987775868361175,0.6413075706219391,0.7914996427199937
9,0.9831368772656192,0.7166468440414822,0.5486851446031328,0.2454872131347656,0.11229440255969796,0.002248634677809934,0.9921639458231061,0.551108181957544,0.7699588825116837
10,0.9831368772656192,0.3959398631708505,0.9667464356809096,0.005580902099609375,0.007826177717240248,0.7464038125448392,0.99426255312736,0.5246130586782636,0.7372140733539351
11,0.9831368772656192,0.7166468440414822,0.5486851446031328,0.1893482208251953,0.40371286324404143,0.0015698643246456526,0.991398195631426,0.34824510383692314,0.3988164638213789
12,0.9831368772656192,0.5486851446031328,0.9667464356809096,0.002325057983398437,0.03172531549900326,0.2486778155655808,0.9914376118159784,0.5633930867140616,0.8736595380161258
13,0.9999923931635496,0.7166468440414822,0.8692618870414056,0.0005855560302734375,0.004080760905260814,0.020253755177481125,0.9975149300983064,0.7204779069538987,0.9052142050502102
14,0.9999923931635496,0.9667464356809096,0.8692618870414056,0.13272666931152344,0.5722664037295826,0.10799495507295948,0.9962203803360185,0.5569848229002349,0.6000786845619227
15,0.571336004933722,0.17858668181221732,0.9667464356809096,0.005580902099609375,0.6958284390633942,0.294924012810716,0.9879017343721744,0.17426735107790806,0.5816777890049586
16,0.8319696107963263,0.5486851446031328,0.17858668181221732,0.4304332733154297,0.2331907065944145,0.0012421446192700295,0.9898873611773314,0.33193795665533954,0.5973037511332063
17,0.9999923931635496,0.8692618870414056,0.7166468440414822,0.6215133666992188,0.2566854001233341,0.03749971565959912,0.9951754443790156,0.8293867053714552,0.8896801068736621
18,0.9999923931635496,0.5486851446031328,0.9667464356809096,0.004220962524414063,0.6958284390633942,0.4900624970234622,0.9966434489501091,0.4120215803348648,0.6539475696667628
19,0.8319696107963263,0.3959398631708505,0.8692618870414056,0.007295608520507811,0.019739295713762147,0.294924012810716,0.9805273623927679,-0.006598275214185607,0.6975724981633453
20,0.9831368772656192,0.7166468440414822,0.5486851446031328,0.3883762359619141,0.7832252432554863,0.00016994593196152202,0.98615960078975,0.4714631205163204,0.4036813641794776
21,0.9831368772656192,0.7166468440414822,0.8692618870414056,0.00485992431640625,0.0007413258442797536,0.11672770019947835,0.9966472017402884,0.5236661763599423,0.6121974331535487
22,0.8319696107963263,0.8692618870414056,0.039194586195352224,0.0002613067626953125,0.00620580090856229,0.010670992924015923,0.9912638712221248,0.3903631473561248,0.8159304779505829
23,0.571336004933722,0.7166468440414822,0.3959398631708505,3.814697265625e-06,0.0002307533086493433,0.06592260128484191,0.9819968896911097,0.5709616540145229,0.865832606465217
24,0.8319696107963263,0.8692618870414056,0.2719135601522248,0.00830841064453125,0.09396487281109464,0.0007677489957675067,0.992308880265812,0.7147635941442174,0.8797162347878977
25,0.17453300569806826,0.7166468440414822,0.8692618870414056,0.001689910888671875,0.03492375090847876,0.8355838689274765,0.9868779902405213,0.1879000701967356,0.2404534028360404
26,0.17453300569806826,0.9977109764909108,0.9667464356809096,4.76837158203125e-05,0.2690294411019701,0.8963138410681736,0.9743039281418082,0.498282196066462,0.699894436721796
27,0.9831368772656192,0.8692618870414056,0.3959398631708505,0.21616744995117188,0.08143553819251917,7.117476845502777e-05,0.9946559673299304,0.8454919091081082,0.91150033954263
28,0.9831368772656192,0.7166468440414822,0.2719135601522248,0.00830841064453125,0.175008298276776,0.0008232379913983508,0.988784871876457,0.4453657709498983,0.7050239191653989
29,0.571336004933722,0.9977109764909108,0.3959398631708505,0.002712249755859375,0.03749971565959912,0.0004182799676485211,0.991563361175296,0.4270995879782836,0.7792186099240915
30,0.9831368772656192,0.5486851446031328,0.3959398631708505,0.8408222198486328,0.3319694831715281,0.0007157493843172798,0.9840646878022832,0.28738016692267704,0.5422693541371401
31,0.9831368772656192,0.2719135601522248,0.039194586195352224,0.06372261047363281,0.0013739808474751859,2.910830760803386e-06,0.9950674555009088,0.7549203696874509,0.9457298804797224
32,0.8319696107963263,0.06779471096995852,0.2719135601522248,0.06372261047363281,0.0067742117534332884,0.002248634677809934,0.9862232631560178,0.06398972703266911,0.8131614803436611
33,0.8319696107963263,0.5486851446031328,0.17858668181221732,6.29425048828125e-05,0.0015698643246456526,0.023005269620628845,0.9861913367347236,0.4763760539777852,0.5833010509604497
34,0.8319696107963263,0.9977109764909108,0.7166468440414822,0.03998947143554688,0.18761329108286687,0.3466051072636929,0.9869008820373768,0.29193764302832664,0.7821876849130713
35,0.3355909812600821,0.7166468440414822,0.2719135601522248,0.0031528472900390625,0.0591312817014236,0.002555850785494039,0.993063613209427,0.7626822363012995,0.867186579512482
36,0.8319696107963263,0.8692618870414056,0.8692618870414056,0.029575347900390625,0.7537249310173678,0.00048363500718013653,0.9945810754054252,0.4708634851051379,0.6142845761312586
37,0.9831368772656192,0.9667464356809096,0.8692618870414056,0.03998947143554688,0.5854713957431565,0.2447402214375052,0.9973019762187192,0.5499985794888154,0.7969737021307474
38,0.17453300569806826,0.5486851446031328,0.3959398631708505,1.9073486328125e-06,0.002555850785494039,0.01644711073792131,0.980264081985876,0.4057205471182936,0.7496066789601347
39,0.9999923931635496,0.5486851446031328,0.8692618870414056,0.04405403137207031,0.004748997791731916,0.019739295713762147,0.9942830324683009,0.755003385861763,0.8513435622538175
40,0.9831368772656192,0.7166468440414822,0.9667464356809096,0.5216732025146484,0.4202147293438653,0.11012810248713288,0.9958756423720946,0.3765450316365109,0.7462027073778565
41,0.8319696107963263,0.5486851446031328,0.2719135601522248,0.002325057983398437,0.0007677489957675067,0.0005584160540050752,0.983409827677062,0.5380995186441232,0.8542571979324499
42,0.9831368772656192,0.9667464356809096,0.9667464356809096,0.2942523956298828,0.4428225365665343,0.8582630586832802,0.9962664765672826,0.6035940149262902,0.9188994748348308
43,0.571336004933722,0.8692618870414056,0.2719135601522248,0.001689910888671875,0.3982996465414049,0.0005584160540050752,0.9845924540825188,0.5764306360923794,0.7592927618108132
44,0.8319696107963263,0.06779471096995852,0.9667464356809096,0.002325057983398437,0.9116062720674252,0.3929303880925773,0.9811239993949512,0.37635144359148903,0.3984739900908944
45,0.012298612583953778,0.9977109764909108,0.9667464356809096,0.0003948211669921875,0.14627417055112005,0.02419361580033565,0.9861963359023692,0.3989924961336561,0.5219664119782423
46,0.9831368772656192,0.7166468440414822,0.2719135601522248,0.5705966949462891,0.7610682552125038,0.023592951063958367,0.9953540346690704,0.2874888767953626,0.7920635361899978
47,0.9831368772656192,0.7166468440414822,0.9667464356809096,0.069580078125,0.8205387894383639,0.10179130615153696,0.9823736088403342,0.32685738017483884,0.7331182401806452
48,0.571336004933722,0.7166468440414822,0.11238524845512393,0.21616744995117188,0.05412571718647891,0.0065797443261267725,0.9968960084060212,0.6165610083960396,0.7952583302915941
49,0.9831368772656192,0.7166468440414822,0.3959398631708505,0.0014324188232421875,0.34168156769403624,0.00016350590049904026,0.9954846702748218,0.8798408923911802,0.894954709639672
50,0.8319696107963263,0.7166468440414822,0.039194586195352224,0.005580902099609375,0.5788512112255246,0.00022216596965950801,0.9901316072952528,0.6834610945330609,0.8918429820080377
51,0.9831368772656192,0.2719135601522248,0.9667464356809096,0.1230926513671875,0.07811604935246409,0.017793863530119643,0.9943584416730264,0.5091839764228009,0.7642147713370571
52,0.8319696107963263,0.039194586195352224,0.5486851446031328,1.9073486328125e-06,1.3688319850648005e-05,0.7173535621498253,0.9916688732119541,0.7857146602871921,0.8478726187783534
53,0.8319696107963263,0.8692618870414056,0.17858668181221732,0.082550048828125,0.3718955828344856,0.0043370828429131975,0.994908510713372,0.6444702682012783,0.7331945358140997
54,0.3355909812600821,0.17858668181221732,0.06779471096995852,0.004220962524414063,0.00318724930851193,0.00014553617089860732,0.9857591352873124,0.4200153745477632,0.7806998210443645
55,0.9999923931635496,0.9977109764909108,0.7166468440414822,0.8123550415039062,0.8280534430667692,0.016018532187551015,0.9927090481647596,0.6147508985021584,0.6404037828345657
56,0.9831368772656192,0.8692618870414056,0.9977109764909108,0.4304332733154297,0.7684331661508539,0.020253755177481125,0.9946258872323503,0.5702289942134244,0.7980050229934386
57,0.3355909812600821,0.06779471096995852,0.02170784069014051,0.0010166168212890623,0.002723440735643718,0.002723440735643718,0.9875118670153684,0.4753560744995262,0.720894854733854
58,0.571336004933722,0.5486851446031328,0.7166468440414822,0.007295608520507811,0.5592045958598981,0.2369968024464825,0.9634651085267064,0.0718035409677141,0.4746837690491437
59,0.9831368772656192,0.7166468440414822,0.9977109764909108,0.0001678466796875,0.04837088619775316,0.4146705674113692,0.9865643045348198,0.679410367070944,0.709625951566636
60,0.9831368772656192,0.9977109764909108,0.7166468440414822,0.2454872131347656,0.7537249310173678,0.34168156769403624,0.9915310946790472,0.4357591844209144,0.6921358063619678
61,0.8319696107963263,0.5486851446031328,0.9667464356809096,0.000209808349609375,0.0007157493843172798,0.8355838689274765,0.9913640467776772,0.5011386351049982,0.661749667350126
62,0.8319696107963263,0.3959398631708505,0.5486851446031328,0.6742229461669922,0.0067742117534332884,0.003089097115717505,0.9850285270357032,0.6868807429170958,0.8957503446315143
63,0.9831368772656192,0.5486851446031328,0.8692618870414056,0.9272785186767578,0.35658693993847124,0.015190734966051287,0.9927010122439932,0.3818333764175511,0.7618351350246617
64,0.9831368772656192,0.5486851446031328,0.11238524845512393,0.3299827575683594,0.7029773092534963,0.009544603414181752,0.9944730314831856,0.6750305247562286,0.8986642238951923
65,0.9831368772656192,0.9667464356809096,0.5486851446031328,0.082550048828125,0.949968518871962,0.019739295713762147,0.9940596591357392,0.5859958318335111,0.6537862030268654
66,0.571336004933722,0.8692618870414056,0.06779471096995852,0.0031528472900390625,0.5788512112255246,0.0006214235970632035,0.9870477046090016,0.6668873794384484,0.7461757136225338
67,0.8319696107963263,0.7166468440414822,0.3959398631708505,0.0003223419189453125,0.1941616029918274,0.04118443140755395,0.975934185125272,0.6533526165148844,0.8415195579800812
68,0.17453300569806826,0.7166468440414822,0.9977109764909108,9.5367431640625e-06,0.0006670378894178456,0.6396530018516378,0.9830049712119536,0.3956157866846836,0.7730694827024407
69,0.9831368772656192,0.9667464356809096,0.7166468440414822,0.6215133666992188,0.6465711850099514,0.7832252432554863,0.9828468108466032,0.628446556406416,0.8499590685735751
70,0.571336004933722,0.5486851446031328,0.2719135601522248,0.0004825592041015625,0.00024887069031871527,0.009022197592201872,0.991942158924188,0.8755752603505047,0.9019872602047859
71,0.9831368772656192,0.8692618870414056,0.5486851446031328,0.5958194732666016,0.6190876129435576,0.00928012083221018,0.9867169984938722,0.2513393398895405,0.8152257396173045
72,0.8319696107963263,0.7166468440414822,0.8692618870414056,0.4980087280273438,0.2566854001233341,0.30391493569853856,0.9844812952834828,0.16339492581941048,0.6985691274952948
73,0.8319696107963263,0.9667464356809096,0.5486851446031328,0.01068878173828125,0.3466051072636929,0.005353252751666691,0.9944392904545164,0.6634915402436673,0.7997089671824394
74,0.17453300569806826,0.9977109764909108,0.7166468440414822,9.5367431640625e-06,0.04313897993310964,0.00620580090856229,0.9772166874150802,0.4470136805355745,0.5526312377142427
75,0.8319696107963263,0.039194586195352224,0.2719135601522248,0.002712249755859375,0.00027856409514286947,0.010670992924015923,0.9907541380794224,0.7341996782098879,0.8454335665317091
76,0.8319696107963263,0.7166468440414822,0.8692618870414056,0.17685317993164062,0.3084779739418636,0.2331907065944145,0.9916278367765792,0.17273767208184485,0.6112810717286866
77,0.9831368772656192,0.8692618870414056,0.7166468440414822,0.02395057678222656,0.2008761306841198,0.08486859077878148,0.9952553692930884,0.8776368062030397,0.9130386012472717
78,0.571336004933722,0.5486851446031328,0.039194586195352224,4.76837158203125e-05,0.0325004148959391,0.000433797453099654,0.9872299914648076,0.7175126180413941,0.891309033843696
79,0.8319696107963263,0.5486851446031328,0.17858668181221732,0.08969497680664062,0.010670992924015923,0.0003115529890217856,0.9851531067339578,0.5915166162873976,0.8937894136005867
