,p.value_thi.ks,p.value_delj.ks,p.value_aj.ks,p.value_thi.wilcoxon,p.value_delj.wilcoxon,p.value_aj.wilcoxon,RSE_thi,RSE_delj,RSE_aj,corr_thi_to_pred_thi,corr_delj_to_pred_delj,corr_aj_to_pred_aj
0,0.3959398631708505,0.2926468667924955,0.033619141621670706,7.717175285145015e-05,0.0002282950395010625,5.9511971866229954e-09,0.017508576199898238,0.7829050040151339,0.3471593575703999,0.9981633203353932,0.5632675706596761,0.8204039237573515
1,0.9977109764909108,0.0812184963146534,0.0207715383795562,9.598394956974107e-06,0.00024051445998393486,1.7525027325645232e-06,0.013079654005889896,0.5855008632734244,0.2903094147530313,0.9983774567311414,0.6732325447088403,0.8548976705252367
2,0.7166468440414822,0.3958302746926979,0.7879453299387805,4.01259396517199e-09,9.05968052588226e-08,0.008288953752302947,0.03893502201064857,0.937247673405056,0.5627783936808521,0.997125233239374,0.4945357709766233,0.7161700635863385
3,0.7166468440414822,0.7220634112888834,0.3958302746926979,0.07490756375073078,0.04453944038198929,3.315411047153125e-07,0.03076007067753822,1.0203330892999256,0.6065458683001274,0.9979707005645704,0.4505352634638326,0.6956376747584885
4,0.9667464356809096,0.14660689047075634,0.34165950354815394,0.010970442036925864,0.02408974661132593,3.1034791564915875e-08,0.011486235488076342,0.7546609794775346,0.3379324374579915,0.9987598312541238,0.5767441416920925,0.8221244026827107
5,0.9667464356809096,0.04233971280738159,0.06580849821915531,0.00011965517407476321,3.1780878630319913e-11,1.5070756306395366e-10,0.02175891648111664,0.7308057309265571,0.3690430310253432,0.997995500715259,0.5951451851760869,0.8223313268576493
6,0.9977109764909108,0.033619141621670706,0.34165950354815394,0.15730162470388975,0.00038944734796905,1.274582761130077e-05,0.005340699071884915,0.6272219306072009,0.3151618580376111,0.9991331524730622,0.6625954790002624,0.8359534518407412
7,0.3959398631708505,0.0812184963146534,0.0812184963146534,1.0036990158048848e-05,0.0006588537404075241,1.5741786871259422e-10,0.020105885693725168,0.6384391087544282,0.2654368671275529,0.9972880548619156,0.6343223274586414,0.8693157521687662
8,0.9977109764909108,0.2100574938126404,0.34165950354815394,0.0007157493843172798,1.061142258707744e-05,0.00013249175421288192,0.017098382581651694,0.8555915862449041,0.5189024901471483,0.9979697644957592,0.5246030734877482,0.7245632194235483
9,0.8692618870414056,0.3958302746926979,0.12122695053622792,4.5325206347871865e-05,0.005951199456314201,2.762426846021669e-10,0.021615715842823145,0.8977504315421506,0.4324885551965599,0.9975690431418126,0.5009993085334037,0.7837742697086411
10,0.8692618870414056,0.0995625196612894,0.0995625196612894,0.949968518871962,0.0780251047370776,1.0587849462035588e-08,0.008454123856602316,0.7057210226066629,0.3168315957380004,0.9987676325469802,0.6088590874670904,0.8395892207212334
11,0.8692618870414056,0.5182685170344619,0.5182685170344619,1.812591839309505e-07,5.057773503754758e-07,0.00013356794376212692,0.019520351189189468,0.6812805529850681,0.2874600907404528,0.9973377287651806,0.62963466658536,0.8471605794440698
12,0.9667464356809096,0.0812184963146534,0.0017015674192205016,0.05658244438545605,0.003933338239418198,3.0433006789890355e-17,0.017162124549767652,0.7048811133282126,0.3763395305112204,0.9983909748324036,0.5948652031010175,0.8359747955001418
13,0.9977109764909108,0.05296383973125253,0.2926468667924955,4.0375392997249546e-06,7.338823239971219e-10,1.2091649461701876e-07,0.0127092378734443,0.843269968639773,0.3173717113954601,0.99847185828568,0.5324114671008975,0.8392092717655832
14,0.8692618870414056,0.05296383973125253,0.7879453299387805,3.678834025023841e-05,8.99515924810323e-05,7.832735516182544e-05,0.01382970670824818,0.907874820679872,0.39623574316557303,0.9982439159236718,0.5069734512667278,0.7865299902906782
15,0.8692618870414056,0.17609362474930004,0.0995625196612894,0.06313264839992917,0.4883506135407348,1.8408006063562338e-10,0.016800629315397192,0.8329641224964179,0.4777914065748043,0.9984620519333864,0.54153328592696,0.7553937131186751
16,0.8692618870414056,0.12122695053622792,0.7220634112888834,1.6329285453687908e-07,0.00014363122591183532,0.0022503789870028145,0.02371565319629113,0.8294838813755744,0.4118273326208223,0.9977098017457112,0.5431093587707757,0.7860396205884455
17,0.5486851446031328,0.06580849821915531,0.34165950354815394,1.8648014196095014e-09,2.047725121508541e-11,1.829439285631516e-06,0.07252195465842845,0.7562029789187732,0.32088582999613346,0.9929563774329748,0.5802004243660421,0.8309321448389928
18,0.9977109764909108,0.2100574938126404,0.4548928024568597,6.692066335454284e-06,1.1404472455663358e-08,4.902415375755852e-07,0.00938497005037814,0.473692077006622,0.2349574896078408,0.9984310435867016,0.7459832368660639,0.8774722453498949
19,0.9667464356809096,0.17609362474930004,0.06580849821915531,0.949968518871962,0.6674918511903751,8.93545391556538e-10,0.0124253023045903,0.9189757097968354,0.5426123464960139,0.9988404369565428,0.4874321448600564,0.7223467390679409
20,0.2719135601522248,0.2926468667924955,0.2926468667924955,1.067954707357515e-08,1.7876174200107185e-06,8.906275941291935e-07,0.05444442416482118,0.9037014454118252,0.4362862842790744,0.995416913827906,0.4966594633349815,0.770111268212011
21,0.7166468440414822,0.3958302746926979,0.12122695053622792,0.0002683158388853629,0.4221711086110691,4.653658767060428e-07,0.022071642805322544,0.853192066658407,0.5314063146919485,0.9978389292612202,0.5285904984793929,0.7327582611633439
22,0.9667464356809096,0.17609362474930004,0.02651515482973004,0.17809866183078726,0.4796288338312482,8.715082449547907e-12,0.008997230347821279,0.370217784931288,0.22682960217108145,0.9987942706221486,0.795872027387483,0.8854265950372484
23,0.17858668181221732,0.033619141621670706,0.3958302746926979,3.366814035344517e-09,5.716905825940822e-11,7.085355366283919e-05,0.08208263400557336,0.917958916940092,0.38884862988184576,0.99216647361794,0.4916273180991813,0.7964909255584649
24,0.2719135601522248,0.033619141621670706,0.005536865013092585,4.7901500717670635e-08,1.969809737993826e-08,7.298906337333625e-11,0.0510947368140035,0.8140043546399518,0.42977023838511785,0.995028303698668,0.543724336619789,0.8070020108117855
25,0.3959398631708505,0.0207715383795562,0.01616247763682491,3.6788466701129835e-06,1.0810051095961984e-14,1.5931098989912026e-11,0.03641474869391845,0.8432420426126622,0.4488363632549165,0.9972167704626153,0.5402602966226979,0.7952636272493496
26,0.8692618870414056,0.0207715383795562,0.05296383973125253,0.15171160541707324,0.09235068267685904,8.726675610470173e-07,0.040677770285195834,0.989539053639962,0.5070701734360127,0.9966319849071584,0.42999877517228996,0.7451562481444389
27,0.9977109764909108,0.0812184963146534,0.2100574938126404,0.10382687040086712,0.09145325085940716,1.960626335300162e-05,0.00868830620828932,0.7160963488147816,0.4204618195633407,0.9986382513951922,0.6026024777477044,0.7818302138280196
28,0.8692618870414056,0.2100574938126404,0.17609362474930004,0.294924012810716,0.009156576686527184,2.127109524478025e-08,0.01812660295520046,0.9516956861072386,0.5278476704625513,0.998239211510136,0.4612093902550567,0.7351765795846861
29,0.5486851446031328,0.14660689047075634,0.012491357471341868,0.8055594572415671,0.663143027794605,2.0009673629471915e-12,0.01731622113045907,0.7438481432695744,0.4298371872705453,0.9984590002711582,0.5796984872936869,0.7965877610126908
30,0.7166468440414822,0.2488247843957968,0.2100574938126404,2.118385561420393e-07,0.0005688393549417582,0.0001379556146428428,0.04418802800435469,1.1021980836477894,0.6431474053555869,0.9957087050732094,0.394726049819275,0.6763814127526705
31,0.9667464356809096,0.2100574938126404,0.2488247843957968,0.0006909947917452929,0.0007638092129103477,1.1561128791891855e-05,0.01350607442368877,0.8393143093322998,0.358948653682307,0.9986935688889604,0.541799959854298,0.8117869047012913
32,0.9977109764909108,0.12122695053622792,0.0207715383795562,0.7758190390045979,0.6674918511903751,4.237864682523226e-11,0.01570276767465823,0.9015907770622228,0.38244330430387935,0.9987247046274006,0.4986587339561939,0.8100142960898078
33,0.5486851446031328,0.2100574938126404,0.2488247843957968,0.0005787254970199935,0.6947977127058897,0.0004085500454092213,0.020978697407505027,0.801549222683422,0.5457298320772814,0.998066580650688,0.5642114302891816,0.7106607339942885
34,0.8692618870414056,0.14660689047075634,0.7220634112888834,4.0001658344816656e-05,6.439154694790821e-07,0.00015194737858992478,0.011028864126007716,0.7549076138131862,0.3260299948846639,0.9989187675646688,0.5814883971978371,0.8298576920752698
35,0.9667464356809096,0.2488247843957968,0.7879453299387805,1.9919455004886557e-06,0.16256120891259265,0.00012518409060857568,0.020484993562171736,0.8703947270087097,0.4492411377741316,0.9974609155395264,0.5346289508734292,0.7750864662614376
36,0.5486851446031328,0.65357468169842,0.9414474696413692,3.174959248245744e-09,7.945202985804728e-13,0.012568709018862784,0.04035964750371677,0.6659488563177329,0.38994284954734737,0.9958969911535368,0.6529828773576869,0.8002545978566067
