,p.value_thi.ks,p.value_delj.ks,p.value_aj.ks,p.value_thi.wilcoxon,p.value_delj.wilcoxon,p.value_aj.wilcoxon,RSE_thi,RSE_delj,RSE_aj,corr_thi_to_pred_thi,corr_delj_to_pred_delj,corr_aj_to_pred_aj
0,0.002219935934558366,0.2819416298082479,1.1250455638865439e-17,0.001904030051406504,0.015205074947262162,0.018682104456869655,0.1913807075083279,0.7013025676545908,1.0781327692858227,0.9861015915831748,0.5895163845735527,
1,0.015577131622877688,0.5830090612540064,3.319419024623016e-12,0.00018087164966483976,0.05815642154561645,0.7413401306177619,0.11134810973474082,0.5220793235566938,1.0003264848716336,0.9922586013646072,0.708801451130414,
2,0.21117008625127576,0.5830090612540064,2.458151170682656e-15,0.5964572394238804,0.9287668478981904,0.5588737261094053,0.10873983998498787,0.6934282408425728,1.0044311876918532,0.9885632100453297,0.6136642120408282,
3,0.009878183186176536,0.469506448503778,3.35710076793659e-13,0.4270481369484205,0.05953765520191779,0.9369678210300386,0.14365478599705608,0.4945870084511037,1.0000388399494218,0.9871121804149794,0.7209275504143225,
4,0.009878183186176536,0.469506448503778,3.35710076793659e-13,0.03505754201811025,0.0439194922345891,0.7387436743898753,0.11703889872142816,0.4169479389061452,1.0000048402802963,0.986498379700742,0.7697429810315161,
5,0.1548386665118475,0.1548386665118475,8.771130313572205e-15,8.802829448829763e-09,3.0230847893648363e-06,0.8285088118253296,0.12504450607350384,0.6257168221681092,1.0033086081132625,0.9828003546127779,0.6612844256548838,
6,0.0037294923618311367,0.11119526053829193,1.0700758697797878e-12,0.0005853250706648852,0.0002470929509989357,0.6036303078229389,0.1234746244891376,0.3825875820538728,1.0025741723131856,0.9884757311596876,0.7955291392500006,
7,0.21117008625127576,0.8154147124661313,3.0406585087050305e-14,0.4053668309798979,0.05205803368568372,0.09956676117970464,0.050475341378263726,0.3565340761219528,1.0257295740448198,0.9954752720439736,0.8051976562917817,
8,0.21117008625127576,0.07822115797841851,1.0700758697797878e-12,0.00017841083855786073,8.347617546453232e-06,0.3586017291523429,0.0903941732338602,0.407237772467385,1.0158000556525018,0.9856626646966172,0.791515012637658,
9,0.2819416298082479,0.5830090612540064,3.319419024623016e-12,0.3120798490408729,0.15360733419330938,0.7001689715399704,0.08003636446109619,0.7154824440134129,1.000955461011574,0.9922090628487141,0.5901536564592118,
10,0.1548386665118475,0.21117008625127576,1.0700758697797878e-12,0.3120798490408729,0.5382508806114013,0.7965038710035247,0.08635865561501548,0.4034131996327621,1.0016118220147785,0.9930232335889924,0.7751469439244754,
11,0.03638428787491733,0.2819416298082479,1.0024645454361508e-11,0.6950810953681129,0.5704943464345489,0.7206533187202941,0.10982828837298617,0.5938775940054557,1.0003129731407807,0.9915793253790376,0.6582454260723587,
12,0.07822115797841851,0.36818778606286096,1.7671447393730102e-16,0.00016429462809814895,0.0007251924621873646,0.2637995846253631,0.1241478108467828,0.4775738523288478,1.0083817250836276,0.9892851551078136,0.733268034163481,
13,0.21117008625127576,0.469506448503778,1.0245697148897384e-13,0.01686508918731533,0.011498623474520206,0.1878793827604164,0.07012080523407685,0.4198578184490047,1.0209864046760877,0.9924396154726758,0.7711076550556306,
14,0.009878183186176536,0.009878183186176536,1.0245697148897384e-13,2.8655937007974817e-08,1.0772541459026696e-05,0.2522248272969543,0.20353341558510668,0.6497904462817908,1.0128955659091996,0.9833411007110946,0.6585794370186554,
15,0.03638428787491733,0.015577131622877688,3.35710076793659e-13,0.002566313375330241,5.571587179671876e-06,0.958867441403214,0.1694649172345733,0.5603037875125261,1.0001111636732738,0.9817084194227133,0.7015440560698402,
16,0.036384287874917334,0.07822115797841851,3.319419024623016e-12,5.2191436508378124e-06,2.653061163858181e-09,0.24239136462501465,0.10574795747552036,0.2515166754769358,1.0216318009984693,0.9874727234838868,0.8879003083391706,
17,0.024055802841094574,0.21117008625127576,3.0406585087050305e-14,0.433076453284356,0.4473324208168965,0.9835408496499785,0.15401672917390946,0.6115176179148577,1.0021812477944303,0.9898148920338321,0.6642784743225805,
18,0.05390207893129876,0.469506448503778,1.0700758697797878e-12,0.13384519328331276,0.7622156087305044,0.7674623006604582,0.13102239232919916,0.5493208466363235,1.0000116183363803,0.989387879372535,0.6892854482649821,
19,0.009878183186176536,0.2819416298082479,1.7671447393730102e-16,0.012073897894067652,0.00037274287468780034,0.20823741115716032,0.17737246760917466,0.5566449308104161,1.0116739359565134,0.9824283505041752,0.6873588764880739,
20,0.11119526053829193,0.05390207893129876,1.0245697148897384e-13,0.061900136920038935,0.002452313676803903,0.5247177003787094,0.13481959494030932,0.4538963471780206,1.0034925270485076,0.9887237685528224,0.7522679346020622,
21,0.11119526053829193,0.36818778606286096,3.35710076793659e-13,0.5869540189208129,0.6302567676905975,0.28030519435350776,0.14571041368027468,0.635289811688837,1.0111519729044476,0.9920931204521106,0.6272926775409191,
22,0.11119526053829193,0.21117008625127576,1.0245697148897384e-13,0.2045331447918393,0.13563807876829767,0.5869540189208129,0.09594342340806936,0.3743660773315543,1.0034151741009454,0.9896619359373834,0.7953505755443904,
23,0.0037294923618311367,0.7020569828664881,1.0024645454361508e-11,7.551041748728438e-08,0.0016548196093500818,0.9479127122132228,0.10416926550579413,0.5485830000752545,1.0008020349776323,0.9921006369219412,0.6939508963554838,
24,0.024055802841094574,0.2819416298082479,1.0700758697797878e-12,0.006137474165144637,0.0004083960555564732,0.4851897372729021,0.10500560872261304,0.543531882144186,1.0051836043592806,0.993029376274535,0.692757979289335,
