,p.value_thi.ks,p.value_delj.ks,p.value_aj.ks,p.value_thi.wilcoxon,p.value_delj.wilcoxon,p.value_aj.wilcoxon,RSE_thi,RSE_delj,RSE_aj,corr_thi_to_pred_thi,corr_delj_to_pred_delj,corr_aj_to_pred_aj
0,0.17858668181221732,0.2926468667924955,2.2828373266480131e-07,0.0003355406283614202,4.910387747332164e-05,1.1958377268080211e-31,0.058681020223882864,0.8892324414565942,0.6745689071770077,0.994625591735739,0.5107267795640621,0.8946216057070397
1,0.8692618870414056,0.14660689047075634,8.024952455325493e-05,0.008770694455590837,0.010084976846982431,9.925692845332485e-31,0.025612403889520883,0.561620936637698,0.4266681209294049,0.9962899716530644,0.6920998743747139,0.9350380905120452
2,0.2719135601522248,0.06580849821915531,1.4007759411179028e-06,1.1155358793431112e-06,1.3002921989927278e-07,1.5393445451049614e-23,0.11040744348601456,1.0592683945330794,0.8074984181928013,0.9925768923374184,0.4327151822413888,0.8217083700157496
3,0.2719135601522248,0.12122695053622792,1.425230871501868e-07,0.29939695803744193,0.06634625314918939,3.4652286878118736e-22,0.08978697829247337,1.2404654359524083,0.9023703687951564,0.9961319008562644,0.34279844359064404,0.8367725336253059
4,0.5486851446031328,0.06580849821915531,2.562143273864415e-05,0.30391493569853856,0.30421719506542944,1.975218810595598e-27,0.03939793361947054,0.9281907068698524,0.538209767186544,0.9957037331144272,0.4928437860304266,0.8997848247335292
5,0.7166468440414822,0.01616247763682491,1.2161555648200794e-08,0.13839930112754348,1.6641253920059807e-09,7.791443453312249e-33,0.05622486078124478,0.8397582573368937,0.769672808360975,0.9911254206956552,0.5405220505587014,0.9029398527962214
6,0.9667464356809096,0.14660689047075634,0.0017015674192205016,0.7245797902868737,0.7056367578777951,4.602598123977949e-28,0.020157879589601503,0.6608515796281237,0.4641099295666996,0.9980546415476836,0.6460710054788965,0.8812497304727842
7,0.06779471096995852,0.05296383973125253,3.7746802141706127e-05,3.678834025023841e-05,4.3755828409448106e-08,6.725068648966561e-34,0.057696462418898815,0.7317680823480436,0.5370209437209695,0.9922565589778176,0.5861131786882278,0.9150366800063636
8,0.5486851446031328,0.012491357471341868,1.727127220822253e-05,0.0024756419387576014,1.5288008026129608e-11,1.5750795823661023e-28,0.0633963310198166,1.0452859869204396,0.8393959108511846,0.9923933165318762,0.4251225448479781,0.8466768564531768
9,0.5486851446031328,0.12122695053622792,1.1562157228282305e-05,0.00019816925019304648,0.00010518654077512876,1.0482447105341118e-29,0.0635316920147539,0.9198344986374112,0.7761816910062774,0.9943855320772576,0.493785400688959,0.8645419307789136
10,0.3959398631708505,0.033619141621670706,1.4007759411179028e-06,0.2408465944568097,0.8805350402115925,8.203809080667737e-32,0.035364288951809535,0.744512162465636,0.5724060246183941,0.99584216874567,0.5897990511783311,0.9026296306920408
11,0.5486851446031328,0.17609362474930004,0.004164755648201053,1.4945133405887308e-05,4.0946512777350917e-10,3.440007636004447e-25,0.045208610585304516,0.7222845133835052,0.3704473384936477,0.9967526829046259,0.6198632629413799,0.9103635295953008
12,0.7166468440414822,0.033619141621670706,1.4007759411179028e-06,0.1489739508366709,0.0026544569748562768,1.6141016279177332e-29,0.0458441693271783,0.7594743542705262,0.8465882550396517,0.9939202998220243,0.5676122448676431,0.9045297676691588
13,0.8692618870414056,0.005536865013092585,2.166454315712011e-06,0.003721991945786836,4.037831378263758e-14,8.59996460279463e-32,0.04253790202772062,0.8409318941745574,0.6141373939995991,0.9936444133051016,0.5371011619065786,0.9092871414346602
14,0.3959398631708505,0.0207715383795562,2.166454315712011e-06,0.004080760905260814,3.6117719569864116e-05,8.118473693713558e-29,0.05015047554882388,0.9479446445355848,0.5359110531014711,0.9932877173091732,0.4948551986147258,0.8989799500416262
