,p.value_thi.ks,p.value_delj.ks,p.value_aj.ks,p.value_thi.wilcoxon,p.value_delj.wilcoxon,p.value_aj.wilcoxon,RSE_thi,RSE_delj,RSE_aj,corr_thi_to_pred_thi,corr_delj_to_pred_delj,corr_aj_to_pred_aj
0,0.9831368772656192,0.2819416298082479,0.36818778606286096,0.01068878173828125,0.5224792307772006,0.8419319948258008,0.08781271628207764,1.5691443321984042,0.8702803378793764,0.9876918689668828,0.1134481057055755,0.5656289608396418
1,0.571336004933722,0.21117008625127576,0.2819416298082479,6.29425048828125e-05,0.0062671165122432345,0.010216073840651391,0.10639956785151404,0.6259300593183381,0.5025062527330799,0.9850561992858384,0.6515622540330229,0.7423828241345466
2,0.571336004933722,0.1548386665118475,0.469506448503778,1.9073486328125e-06,0.002088844436659177,0.13295565246313226,0.1029165034707528,0.95092419669985,0.5885316773197868,0.9915482702842348,0.4823556141617128,0.6849776129564028
3,0.9831368772656192,0.5830090612540064,0.8154147124661313,0.2773551940917969,0.9616074190130768,0.1901952383630343,0.07474434444268857,0.8207020262351677,0.9289272528486636,0.9879394465930802,0.5351641315533706,0.5308200837008302
4,0.3355909812600821,0.1548386665118475,0.8154147124661313,0.0019855499267578125,0.06094599614730632,0.09746437944586564,0.035141099133558736,0.8256957514046197,0.5891835940474243,0.995926555051045,0.5326763412191939,0.6993950451520409
5,0.8319696107963263,0.1548386665118475,0.469506448503778,0.00485992431640625,0.008792885656901764,0.027526719487495813,0.04000171073780831,0.7946474186402662,0.3906575792962215,0.9955881321117728,0.5341635903488557,0.8042627856449086
6,0.012298612583953778,0.1548386665118475,0.36818778606286096,0.0003223419189453125,0.10242603577181172,0.007320678801450493,0.3504850884047989,1.1678852446288488,1.0802709866803752,0.9880949344047064,0.3145448404914851,0.4570721757267628
7,0.8319696107963263,0.5830090612540064,0.9084105017744524,0.4980087280273438,0.8797498813382739,0.0160917734770389,0.050071650860129234,1.3708113775544155,0.9523910516167902,0.9931453803977416,0.20013043584656395,0.5429582485778681
8,0.9831368772656192,0.7020569828664881,0.5830090612540064,0.029575347900390625,0.2787763214683321,0.16690827813258954,0.027736071028692067,0.7520692237652254,0.7574148173109724,0.9938456164154544,0.5835394348813079,0.59079329625783
9,0.571336004933722,0.469506448503778,0.5830090612540064,8.20159912109375e-05,0.006137474165144637,0.28030519435350776,0.11208042020492856,1.1235746608700987,0.6998458829361425,0.9872110555450824,0.34997269921149715,0.6242131827130079
10,0.8319696107963263,0.21117008625127576,0.11119526053829193,0.4980087280273438,0.7859083271789165,1.6976498032482447e-05,0.029748699271981413,0.6313226449928452,0.5862017655246282,0.9946941569485942,0.6282396826355721,0.7105288435368249
11,0.9831368772656192,0.5830090612540064,0.9084105017744524,0.4523754119873047,0.05861384418740005,0.0663479749390851,0.017689711923633642,0.7949308253938563,0.5956127196400326,0.9965392991492242,0.5482807906562293,0.7013829634165377
12,0.9831368772656192,0.11119526053829193,0.9996892272702655,0.5216732025146484,0.214518849595961,0.7129472348148089,0.011961745549685685,0.8694334776442928,0.6238992131215704,0.9971909191798662,0.5016873594022879,0.6728113074849186
13,0.571336004933722,0.36818778606286096,0.9942356257694902,1.33514404296875e-05,2.012289516401296e-05,0.20087704004784346,0.0638239272988982,0.8292993183493397,0.4774703347913993,0.9929821542123082,0.5364865141958852,0.7382576532155127
14,0.3355909812600821,0.2819416298082479,0.8154147124661313,1.9073486328125e-06,0.0017962757440202187,0.07159541733446394,0.17218466120852471,0.8740170939227839,0.3833979361058201,0.988157683707616,0.5342990597380689,0.7953899319890821
15,0.8319696107963263,0.7020569828664881,0.1548386665118475,0.005580902099609375,0.3237410722388395,0.18558440412527066,0.04454333844539294,0.8693441787571626,0.5798154184265019,0.9966569131514732,0.4906711231475295,0.6726286434914592
16,0.8319696107963263,0.07822115797841851,0.2819416298082479,0.2942523956298828,0.3006989045676194,0.012674538462229223,0.04363987888426685,0.7321470974280094,0.6608600711138137,0.9934650768283247,0.5721868326852979,0.6366100980273225
17,0.8319696107963263,0.7020569828664881,0.469506448503778,0.00365447998046875,0.2119900742774201,0.8258300417006286,0.015982169420877487,0.5028518119604923,0.4584930660129966,0.9967154697769488,0.7252686220816597,0.7433869752658396
18,0.9999923931635496,0.7020569828664881,0.8154147124661313,0.2024497985839844,0.17009718182095698,0.2579671879817931,0.011737777805491751,0.5289463505822517,0.3624088701274619,0.9977335407375312,0.6997095367979588,0.8015567034851043
19,0.9831368772656192,0.11119526053829193,0.5830090612540064,0.1230926513671875,0.9917699870208232,0.062381823596739015,0.031359312894331505,0.6996126781472856,0.4713690350961074,0.9976331150907676,0.5923591252192171,0.7407317782810329
20,0.8319696107963263,0.5830090612540064,0.36818778606286096,0.3883762359619141,0.9369678210300386,0.0010892096216430932,0.07345781389878239,0.963795460312773,1.020646517383267,0.9924554129464512,0.4273833621764732,0.4857374610792602
21,0.8319696107963263,0.8154147124661313,0.8154147124661313,9.5367431640625e-06,0.02901105499063165,0.2579671879817931,0.06402374563544913,1.2579362671962877,0.7375737572163532,0.9942981816024528,0.3198484497918336,0.6305805679927926
22,0.3355909812600821,0.11119526053829193,0.1548386665118475,0.002325057983398437,0.00033117161787315586,0.000884629047335785,0.08689489693210893,0.41283643184835705,0.5680193996487285,0.9931361826209392,0.7740937668533634,0.7093715916492161
23,0.9831368772656192,0.07822115797841851,0.5830090612540064,0.069580078125,0.015495739833762862,0.008275118822324236,0.029184915152476367,1.0501057643964655,0.6456828151706824,0.9962618183613342,0.4268148540508224,0.6476042646257537
24,0.8319696107963263,0.469506448503778,0.5830090612540064,0.0758514404296875,0.062381823596739015,0.0394409506326527,0.05258241911032335,1.1719795884158597,0.9515211541315686,0.995150112401858,0.317391351485235,0.4709620895758465
25,0.3355909812600821,0.469506448503778,0.469506448503778,1.9073486328125e-06,4.0973322370456585e-05,0.4131737394579021,0.16123096723874475,1.2249703979075397,0.805731948694859,0.9903744095430601,0.3337688582679048,0.6303353731438285
26,0.9831368772656192,0.2819416298082479,0.469506448503778,0.26109886169433594,0.1799377619428838,0.11295094131626204,0.04589189859222542,1.068884643731696,0.4956780975913829,0.9893477257739248,0.3899838616234232,0.7288392012334155
27,0.8319696107963263,0.469506448503778,0.9684099261397212,3.62396240234375e-05,0.010947806759784452,0.6012349777584516,0.057977485445488426,0.6849522907664122,0.549802531153461,0.9927873466986572,0.6149874923444114,0.6983247498231787
28,0.3355909812600821,0.21117008625127576,0.9084105017744524,0.00485992431640625,0.2579671879817931,0.07717817232321368,0.0978267333934854,1.1614516020037529,0.7217979174618371,0.9954234842509228,0.3114374545632733,0.6302889330157757
29,0.571336004933722,0.8154147124661313,0.21117008625127576,1.33514404296875e-05,0.010115174724622072,0.9342333768907124,0.1447492318272744,0.8411322198414178,0.4788109250325506,0.9761178813224672,0.5368481699101745,0.7358488607535608
30,0.8319696107963263,0.036384287874917334,0.469506448503778,0.2454872131347656,0.06533746225071208,0.009062468723194323,0.1159124467626826,1.2494872019719159,1.0080316889260297,0.9806367161349636,0.2893757924444867,0.4537633496123539
31,0.8319696107963263,0.2819416298082479,0.8154147124661313,0.005580902099609375,0.008617167118559617,0.27422378711525397,0.03669997349665816,0.5788169183138072,0.5010828785829915,0.9912694072203452,0.6902501270373511,0.74046285159859
32,0.9831368772656192,0.5830090612540064,0.8154147124661313,0.03276824951171875,0.4310615640798099,0.5337204302967387,0.012263698008169623,0.6331988487530659,0.2746101037011318,0.9963265844572228,0.6431893022200441,0.8541911347132349
33,0.17453300569806826,0.11119526053829193,0.03638428787491733,0.17685317993164062,0.2959070922839476,0.0016354699829627475,0.12611814471583865,0.9015973169007248,1.0095465188333106,0.9875791981648028,0.4615586601660553,0.5926569907775211
34,0.8319696107963263,0.05390207893129876,0.07822115797841851,0.15364646911621094,0.02826049098738505,1.1659248282687308e-05,0.062291686085873564,0.5110751907304794,0.4664741957931344,0.9946543295373348,0.7090426317384826,0.8016668035132078
35,0.8319696107963263,0.5830090612540064,0.9084105017744524,0.0014324188232421875,0.6108418935855868,0.4473324208168965,0.05898590148697596,1.3814471007268296,0.8554473081554401,0.9950827896182204,0.2307590754134931,0.6019032266651992
36,0.571336004933722,0.7020569828664881,0.5830090612540064,3.814697265625e-06,0.013822608825215377,0.5869540189208129,0.2697117313835798,1.3610453641453923,0.9006906631239857,0.9874705210219816,0.2840618928063677,0.4641995850615418
37,0.8319696107963263,0.7020569828664881,0.21117008625127576,1.33514404296875e-05,0.037194304323534086,0.2757356210934105,0.02737192081149439,1.1387763939164053,0.5778457446120024,0.9952002589582724,0.35764361332085115,0.6694948487793954
38,0.8319696107963263,0.8154147124661313,0.21117008625127576,0.7285060882568359,0.5224792307772006,0.9096621319022172,0.03405397999888528,0.9608068895130732,1.023260458241903,0.9905107923889318,0.4843469810525885,0.4249537155687828
39,0.9831368772656192,0.7020569828664881,0.8154147124661313,0.7561664581298828,0.23148705096597544,0.7595963382015569,0.015312937179058603,0.804965393653338,0.4704937174937516,0.998019012844477,0.5424566192236641,0.7657415792065411
40,0.8319696107963263,0.2819416298082479,0.469506448503778,0.001689910888671875,0.060004071567818985,0.3806100366838228,0.0245593558146543,0.6768509079968198,0.4733667119867971,0.9965257363022668,0.6028623587418566,0.7443895893651639
41,0.17453300569806826,0.5830090612540064,0.9684099261397212,4.76837158203125e-05,0.12097730974828982,0.029265026870688163,0.19132213087411631,1.1027904217832512,0.7076737235591553,0.9919692062180429,0.3966745800421666,0.6408443685419427
42,0.8319696107963263,0.11119526053829193,0.7020569828664881,0.4980087280273438,0.6849466319950608,0.03911311214562061,0.0372302241064296,0.5562276476935222,0.5932533601363651,0.9946727064321866,0.6743391058041035,0.6842896447915122
43,0.8319696107963263,0.469506448503778,0.8154147124661313,1.9073486328125e-05,0.004810956669188947,0.16480744054104954,0.03559242284765056,0.7872159748641108,0.7574907609814159,0.9974175543825572,0.5586313121195412,0.5507318546120805
44,0.8319696107963263,0.21117008625127576,0.9942356257694902,0.001209259033203125,0.41711035916476014,0.41908693342222414,0.02901215517598165,0.9270356227703828,0.7687534607062593,0.9959265996493192,0.5064396490642329,0.5873272960688504
45,0.571336004933722,0.2819416298082479,0.2819416298082479,0.000133514404296875,0.6673479673381713,0.0009066984880501065,0.09269709038792916,0.8617407997976825,0.6972091513734793,0.9909716479298968,0.5100987887760786,0.6392724506727306
46,0.571336004933722,0.05390207893129876,0.07822115797841851,0.0014324188232421875,0.1017051636394154,0.06433967520159116,0.037893986417607835,0.556689259304092,0.5157810779503889,0.9959028069105088,0.6741242984799162,0.7114373563348234
47,0.8319696107963263,0.21117008625127576,0.5830090612540064,0.13272666931152344,0.8285088118253296,0.10986036989791556,0.06245906682512997,0.9568818725603704,0.8536278350136349,0.9846420383592112,0.4536885059957922,0.5462547646448056
48,0.571336004933722,0.469506448503778,0.5830090612540064,3.62396240234375e-05,0.26972230853401546,0.09071161614888014,0.05771313865005402,0.6144855086403199,0.5053749419812097,0.9930241460649818,0.6521583629245299,0.736847158864325
49,0.9831368772656192,0.36818778606286096,0.07822115797841851,0.26109886169433594,0.6950810953681129,0.00017358336141942972,0.05443819773346762,0.9934809147811728,0.5805020615043879,0.9909404787445472,0.3940212036641709,0.7573917732031159
50,0.8319696107963263,0.5830090612540064,0.5830090612540064,0.40909767150878906,0.1392794312992497,0.03003845217390292,0.026908303705255883,0.8911681202746236,0.6671724435941901,0.9957152291722172,0.5036993688605537,0.6991838709221179
