,p.value_thi.ks,p.value_delj.ks,p.value_aj.ks,p.value_thi.wilcoxon,p.value_delj.wilcoxon,p.value_aj.wilcoxon,RSE_thi,RSE_delj,RSE_aj,corr_thi_to_pred_thi,corr_delj_to_pred_delj,corr_aj_to_pred_aj
0,0.8319696107963263,0.015577131622877688,0.006134033421858026,0.000850677490234375,3.425207458377634e-05,6.890272410467852e-09,0.0653135433946245,0.6392770687337325,0.3406892823316805,0.99249678756764,0.6395478999827542,0.8824788425021948
1,0.571336004933722,0.21117008625127576,0.015577131622877688,2.6702880859375e-05,0.00011441198431185669,1.01472437539144e-08,0.08001127330676222,0.2445216263115999,0.2941166127576156,0.9883332277158438,0.878761164138505,0.8955153197310272
2,0.8319696107963263,0.21117008625127576,0.21117008625127576,0.0001049041748046875,0.022835774122669367,0.0011433209876770154,0.02735104692206108,0.29464806264581944,0.19869015295393685,0.996466879627938,0.8425922967152357,0.907772205066646
3,0.571336004933722,0.36818778606286096,0.03638428787491733,0.14290618896484375,0.007627245069920197,6.61356107217926e-09,0.04031320930944534,0.2988424114164882,0.2846345130173161,0.9927673763480346,0.841431518296574,0.8945702726672055
4,0.8319696107963263,0.2819416298082479,0.1548386665118475,0.0001678466796875,0.01105605626710124,0.0009760056745241932,0.021723952594078808,0.2692163941162817,0.16276829790454164,0.9970682261963476,0.8584933641330789,0.925413183452984
5,0.8319696107963263,0.5830090612540064,0.024055802841094574,0.01531219482421875,0.017344574395330364,9.168182272492886e-09,0.03617465812620932,0.4037493485060725,0.19858590703691745,0.9947773652601841,0.7738438284999422,0.9393367800039848
6,0.08105771161340149,0.07822115797841851,0.036384287874917334,6.29425048828125e-05,0.007320678801450493,5.1666480529341225e-09,0.20985509099305896,0.4926424448058371,0.2977737073426852,0.9890979909461488,0.7224329095486693,0.8900223516205703
7,0.8319696107963263,0.2819416298082479,0.015577131622877688,0.09730720520019533,0.19370833943777388,2.746621741480805e-12,0.03943958382172645,0.4605873643316833,0.3040536910604948,0.9943930069161132,0.7388419725961571,0.9149985658685896
8,0.571336004933722,0.469506448503778,0.006134033421858026,0.001209259033203125,0.06047351386782403,1.262626828973254e-09,0.05112797214150778,0.4079201029483277,0.3887840917508135,0.9937568046424704,0.7756589455900667,0.842676217560274
9,0.9831368772656192,0.2819416298082479,0.05390207893129876,0.0005855560302734375,0.0001759815341563482,4.285347237583548e-06,0.03295627184666616,0.3940053612879884,0.1920662487215903,0.9944549544964169,0.7809219721084246,0.9204143217648268
10,0.8319696107963263,0.1548386665118475,0.015577131622877688,0.2024497985839844,0.2833800008206221,3.7078231285646334e-09,0.02432546496051027,0.27082423713573284,0.2985242751690605,0.9942157397487206,0.8558789308897375,0.8974534993707963
11,0.571336004933722,0.36818778606286096,0.024055802841094574,0.002712249755859375,0.4493905484206056,2.438956032423541e-09,0.04607497361675433,0.497678475819663,0.29080289213620536,0.9922638564197208,0.7268968100734322,0.899124229539661
12,0.9831368772656192,0.21117008625127576,0.07822115797841851,0.1230926513671875,0.9178441245028052,2.7337188255473596e-06,0.017828090241964373,0.28867514246443915,0.23605410194540685,0.9958333143419382,0.8444651627390459,0.9035286100450736
13,0.8319696107963263,0.36818778606286096,0.21117008625127576,2.6702880859375e-05,2.3254496223335127e-07,2.3095667599907267e-06,0.03751408249121569,0.2622273101794436,0.14758299584003873,0.9944862754108844,0.8711399869147464,0.9412242879325372
14,0.8319696107963263,0.36818778606286096,0.05390207893129876,9.5367431640625e-06,0.003004527422606153,1.124661148245775e-07,0.05489294777216405,0.4813955386566235,0.25646975427640634,0.9938328284178828,0.7288218717087753,0.9053387238148736
15,0.8319696107963263,0.36818778606286096,0.0037294923618311367,0.0019855499267578125,0.06384551826051997,4.42898588521657e-06,0.05771754117086224,0.3731874480289343,0.17048293595142394,0.9950921867929504,0.7917265302685113,0.928579941761782
16,0.9831368772656192,0.07822115797841851,0.024055802841094574,0.9272785186767578,0.029778714115384262,6.307811034237109e-11,0.03923642897572583,0.3891854406939497,0.2756148881987208,0.993282010139492,0.7845004609227322,0.9076930706356257
17,0.9831368772656192,0.469506448503778,0.11119526053829193,0.0007076263427734375,0.02475361991137142,5.481399021085466e-06,0.022741320858391763,0.26843332112011875,0.16049290882891426,0.9964089866912432,0.8575492569433747,0.928718499580346
18,0.9831368772656192,0.36818778606286096,0.11119526053829193,0.01068878173828125,0.053743248380182115,1.929316211191032e-08,0.019078507398870428,0.2820896637424141,0.19077694758725566,0.9976869924865244,0.8536066173627065,0.9342172104728484
19,0.9831368772656192,0.07822115797841851,0.21117008625127576,0.06372261047363281,0.8851770022716838,3.1743673545866673e-07,0.028401134001817162,0.6119995182025915,0.2775853599369383,0.997211717512347,0.6434848866318795,0.8823882019688828
20,0.9999923931635496,0.2819416298082479,0.015577131622877688,0.7841262817382812,0.8311895778148274,5.311468043336473e-10,0.019574156409583647,0.23713123402676395,0.23650659775673505,0.9959941165061552,0.8785927637838454,0.9243967244645248
21,0.9831368772656192,0.7020569828664881,0.07822115797841851,0.01068878173828125,0.02901105499063165,2.8586825773647626e-05,0.01912682290341727,0.6012787907880881,0.2677977081562466,0.9964948555550625,0.6641618893361865,0.8768617849347274
22,0.8319696107963263,0.21117008625127576,0.015577131622877688,0.01923370361328125,0.0019262807735961828,1.9332881242668453e-09,0.03393405952204793,0.2343091684197205,0.2581618978768849,0.9965008387198688,0.8787751783445363,0.9085560034140764
23,0.8319696107963263,0.05390207893129876,0.0037294923618311367,0.001209259033203125,6.554735653993199e-05,1.287275601175499e-11,0.05463369638534563,0.592867119084891,0.3390951848177158,0.9938251951841356,0.6812239408487428,0.8940063795033208
24,0.8319696107963263,0.07822115797841851,0.1548386665118475,0.000133514404296875,0.00012446005056465921,2.6217153506322317e-10,0.07141458671057146,0.5785741547130492,0.2238217918124981,0.9914926410761686,0.6830397151205466,0.9305420182688392
25,0.571336004933722,0.36818778606286096,0.07822115797841851,1.9073486328125e-06,1.0627713662312053e-07,0.00017121594938104078,0.11652630101613486,0.3606523903639581,0.2180251649406085,0.9898664618003818,0.8170874939954893,0.8990646718489246
26,0.9831368772656192,0.36818778606286096,0.05390207893129876,0.006389617919921875,0.003960181076166498,8.208201130824982e-10,0.05115820275435653,0.5772655339742667,0.24313842688514786,0.9922375242922477,0.667549693932406,0.9131317986013784
