,p.value_thi.ks,p.value_delj.ks,p.value_aj.ks,RSE_thi,RSE_delj,RSE_aj,corr_thi_to_pred_thi,corr_delj_to_pred_delj,corr_aj_to_pred_aj,aj_sign_changed,time_stamp
0,0.0098781831861765,0.469506448503778,0.0002248739317492,0.0889800864710418,0.649094146618115,0.6952201704314155,0.9895745797186196,0.6209347115606706,0.9619971489565212,0.06,72.82572865486145
1,0.1548386665118475,0.3681877860628609,0.0098781831861765,0.065644869269345,0.4319744520298695,0.4291232714460422,0.9916997785359828,0.7573558755123918,0.9473886239533889,0.04,73.03065156936646
2,0.469506448503778,0.2111700862512757,0.0155771316228776,0.0561572508798644,0.8196932431190765,0.3916247430592895,0.9924501335555984,0.5266615559776373,0.9349739042841688,0.07,72.84649395942688
3,0.1548386665118475,0.3681877860628609,0.0155771316228776,0.0409707908304707,0.4734302673095746,0.2327029163765609,0.9950325008420224,0.7331199024416039,0.9707619625519128,0.07,73.0745575428009
4,0.2819416298082479,0.469506448503778,0.0155771316228776,0.0427446692111872,0.2783038157783239,0.2590278986213894,0.9927944765965004,0.8499599203269714,0.960260801588342,0.04,72.78363180160522
5,0.1548386665118475,0.006134033421858,0.0001201616429194,0.0847877131699715,0.5538473612374669,0.5621561250884183,0.9864566251851162,0.7059294565985492,0.9434540183096094,0.05,73.10216856002808
6,0.2819416298082479,0.1111952605382919,0.0240558028410945,0.0467609709421013,0.1246756181099707,0.2989626544415452,0.99329206908529,0.9599009953612914,0.975422181896992,0.0,72.80477476119995
7,0.5830090612540064,0.2819416298082479,0.0012935059781377,0.02819388658666,0.281380416760879,0.3909317985470688,0.996194696040227,0.8477697153411012,0.9631544163591912,0.04,72.9248595237732
8,0.3681877860628609,0.1111952605382919,0.0098781831861765,0.0414581560780744,0.2588273233243843,0.251489788673064,0.9935860422024502,0.8754801674999413,0.961147983872051,0.02,73.12224531173706
9,0.2819416298082479,0.469506448503778,0.0782211579784185,0.0389162642314206,0.798456779842669,0.3716079619865276,0.9930899040378544,0.5362620679745124,0.948195662147279,0.1,73.05078220367432
10,0.3681877860628609,0.3681877860628609,0.0155771316228776,0.0469504021123619,0.2452198531426484,0.3500828522551061,0.993135881427645,0.8703141464331104,0.968252907583026,0.02,73.13981890678406
11,0.3681877860628609,0.5830090612540064,0.0240558028410945,0.0318395575247075,0.5801558617678193,0.2639931539492177,0.9956594657849944,0.6715170328131594,0.9622230404347504,0.07,72.87907862663269
12,0.2819416298082479,0.469506448503778,0.006134033421858,0.0437634773219814,0.3232890333105719,0.25722102934536,0.9937128634420668,0.822995486913839,0.9731799866254152,0.02,73.2586145401001
13,0.7020569828664881,0.469506448503778,0.0539020789312987,0.0347408521489276,0.3133899757779584,0.1812918574049676,0.9939460981792432,0.831300916095541,0.970137059493583,0.02,73.22450923919678
14,0.0782211579784185,0.0539020789312987,0.0037294923618311,0.1114040989568602,0.6692615783178653,0.3139164003196458,0.989407590909391,0.6432077267381248,0.9563290165009902,0.07,73.23821544647217
15,0.1111952605382919,0.1111952605382919,0.006134033421858,0.0535169563483977,0.4196164907551212,0.267266834349922,0.9922758380436656,0.7758251229516419,0.9714028589919388,0.04,73.47537016868591
16,0.2111700862512757,0.1111952605382919,0.0155771316228776,0.0525631732800889,0.1127341383575152,0.2175683411081554,0.992421783626836,0.971844462718022,0.9629852406821712,0.01,72.98262047767639
17,0.1111952605382919,0.1111952605382919,0.0022199359345583,0.0496811677205115,0.723454824525462,0.3767165736614503,0.9945807151643186,0.5916735577906028,0.934510253118346,0.08,73.26602411270142
18,0.7020569828664881,0.469506448503778,0.0363842878749173,0.0400392151185368,0.4783086812328049,0.2151690907121814,0.9938487767970028,0.7310602670390887,0.9737262112009404,0.04,73.13131165504456
19,0.1111952605382919,0.2111700862512757,0.0155771316228776,0.0675962609324839,0.641687330786077,0.3210140097740403,0.992875480132055,0.638740772292498,0.942407058331064,0.07,72.89316010475159
20,0.3681877860628609,0.0098781831861765,0.006134033421858,0.0528843016029071,0.3646986080025785,0.4185453493123917,0.9920782629337072,0.8012074830402808,0.9558014776620066,0.03,72.68910813331604
21,0.5830090612540064,0.2819416298082479,0.0155771316228776,0.033952831180401,0.5886134162150649,0.2894912808299915,0.9948607846436772,0.6549403430495562,0.9689106135549658,0.06,72.65152263641357
22,0.469506448503778,0.2111700862512757,0.006134033421858,0.0421817304966769,0.3037744439919682,0.4809522864204694,0.9923753076143104,0.839329638615443,0.9848817813852764,0.04,73.16590547561646
23,0.0240558028410945,0.7020569828664881,0.0240558028410945,0.0816613925963952,0.4434064426975016,0.299620064706586,0.9920607705887948,0.7515920403482158,0.9641355708580672,0.06,73.36756014823914
24,0.469506448503778,0.469506448503778,0.0007377026282063,0.0459652991456232,0.5194404197672756,0.2923644734948456,0.9936606164392916,0.7092505165767651,0.9713581895724696,0.04,72.63717126846313
25,0.1111952605382919,0.2111700862512757,0.0782211579784185,0.0453667587572451,0.6440026106459124,0.2649222535368718,0.9946817272562848,0.650401400920132,0.9583866828018068,0.07,72.529132604599
26,0.5830090612540064,0.5830090612540064,0.0004117410017938,0.0429757826044326,0.5142134667850083,0.3715968115806496,0.9948478551640384,0.7082351207186959,0.9353906213530548,0.05,72.9967532157898
27,0.2111700862512757,0.0098781831861765,0.0155771316228776,0.0419032512131416,0.8440888205470929,0.2540519336198631,0.9936424449958512,0.5580866154823216,0.9607318712708668,0.09,72.8399977684021
28,0.2819416298082479,0.2819416298082479,0.006134033421858,0.0563589833398315,0.3563952353631475,0.506066098313651,0.993210296460785,0.8024985269896118,0.951914577859057,0.02,72.45561981201172
29,0.5830090612540064,0.2819416298082479,0.0098781831861765,0.0341264696628516,0.5592004952444619,0.2956669679997002,0.9946600749164196,0.690634754164955,0.9558986945137412,0.06,72.50172114372253
30,0.3681877860628609,0.5830090612540064,0.0098781831861765,0.0320610000959002,0.3983145779390618,0.3344609781418234,0.99476587575758,0.7795679502272427,0.9539855428163556,0.04,72.74192309379578
31,0.5830090612540064,0.2111700862512757,0.0098781831861765,0.0409075486211122,0.1969562924119549,0.2555533096715571,0.9936995395331272,0.9053539780284108,0.9805833936989456,0.02,72.63311553001404
32,0.8154147124661313,0.3681877860628609,0.0098781831861765,0.0309985688560696,0.3272479970900324,0.2779867259981169,0.9941669838882964,0.8209298001577834,0.9644094886541146,0.03,72.84126591682434
