,p.value_thi.ks,p.value_delj.ks,p.value_aj.ks,RSE_thi,RSE_delj,RSE_aj,corr_thi_to_pred_thi,corr_delj_to_pred_delj,corr_aj_to_pred_aj,aj_sign_changed,time_stamp
0,0.0022199359345583,0.1548386665118475,0.5830090612540064,0.1359231227473656,0.1497512816700822,0.0597120918679865,0.9862273217004668,0.961874983724155,0.9722776115435,0.0,206.720068693161
1,0.0782211579784185,0.0539020789312987,0.3681877860628609,0.0811745969807367,0.1043775966353714,0.0824923213855847,0.989055830318368,0.9699165888867524,0.968949816026072,0.0,207.0110116004944
2,0.2819416298082479,0.2111700862512757,0.1111952605382919,0.0771252870293694,0.1027970840299071,0.1396455477403094,0.9922149265352028,0.9719796210822736,0.9409287747675894,0.01,206.40957164764404
3,0.1111952605382919,0.2111700862512757,0.1548386665118475,0.0634127744073727,0.1104853326933652,0.1290849900828667,0.9941072913417504,0.9644406638643248,0.9570366141794548,0.0,205.4446201324463
4,0.0240558028410945,0.2111700862512757,0.2111700862512757,0.0807327888036032,0.1169921377640548,0.1280697638464831,0.9922990973371166,0.9646004044641264,0.9586696239910908,0.0,206.68700885772705
5,0.2111700862512757,0.0240558028410945,0.1548386665118475,0.0861649844049529,0.1229973953477036,0.090296565370737,0.987403595544052,0.975248601978471,0.9669831590862908,0.0,207.81246614456177
6,0.0155771316228776,0.0037294923618311,0.2111700862512757,0.1205668613607351,0.1649137226518528,0.1752027803653649,0.9908333606466748,0.9632652497777462,0.9160535940585142,0.0,205.98221921920776
7,0.1111952605382919,0.1548386665118475,0.3681877860628609,0.0605747019492298,0.0959947034592957,0.1331662446904468,0.9944557182611312,0.977995907962982,0.9513046196072372,0.0,207.166139125824
8,0.2111700862512757,0.0363842878749173,0.2111700862512757,0.0648685778657814,0.1099089152180219,0.1681071435053464,0.991930872314411,0.9725720972817736,0.9484371587231096,0.0,208.00908541679385
9,0.1548386665118475,0.2111700862512757,0.1548386665118475,0.0701268602856667,0.1180124429361189,0.0824739436586774,0.9914377752580816,0.968988669067498,0.9788758180847322,0.0,207.5891182422638
10,0.1111952605382919,0.0782211579784185,0.2111700862512757,0.0942822859225096,0.1004672462674564,0.1596190958787697,0.9909723395699124,0.9731171674789624,0.9346878637483044,0.0,205.7472169399261
11,0.1548386665118475,0.1548386665118475,0.1548386665118475,0.0741935796318881,0.0969209474185518,0.1589072221428908,0.9935722937980666,0.9803528191869072,0.943944684945072,0.0,206.84479546546936
12,0.3681877860628609,0.0363842878749173,0.2819416298082479,0.0464791454887387,0.099916807796951,0.1111645240033494,0.993359774444378,0.9732578390838786,0.9736745972196242,0.0,207.7568075656891
13,0.2819416298082479,0.0539020789312987,0.1111952605382919,0.0651763411534728,0.0958792700664407,0.1586293003510567,0.9928522735225618,0.972465458859462,0.9625028262625196,0.0,207.1460099220276
14,0.0539020789312987,0.0782211579784185,0.3681877860628609,0.0906719534652711,0.1164118985722631,0.0926786469410865,0.9933835741287405,0.9709096761934636,0.9644954299318806,0.0,208.9273312091828
15,0.0782211579784185,0.0155771316228776,0.469506448503778,0.0680780280966623,0.1170991378886913,0.1120171964291631,0.9915990776798776,0.9764742195039358,0.958572738608702,0.0,205.6525764465332
16,0.1111952605382919,0.0539020789312987,0.1548386665118475,0.0685026839725449,0.0979537400787648,0.1857634417560164,0.9906771504082188,0.9784489978628856,0.9393095682565722,0.0,207.3029079437256
17,0.2111700862512757,0.0363842878749173,0.1111952605382919,0.0712906028513632,0.0985015856496557,0.194307760009609,0.9930973469650584,0.9776231319263452,0.9307890386039226,0.0,205.679235458374
18,0.3681877860628609,0.1111952605382919,0.2111700862512757,0.0701828955984389,0.1149260958170649,0.1385366185500935,0.9909949781006476,0.9712224868699768,0.9467398804985268,0.01,206.2827832698822
19,0.0539020789312987,0.1111952605382919,0.469506448503778,0.1050478933844518,0.1208697895075402,0.1072617257094351,0.9910156687617234,0.9676770974219536,0.9607463173951064,0.0,205.5858938694
20,0.2111700862512757,0.0037294923618311,0.2111700862512757,0.0708072094182265,0.0827414882073506,0.064883624617297,0.9921191447536928,0.9849537270881344,0.9752797085320376,0.0,206.50056505203247
21,0.2111700862512757,0.0539020789312987,0.8154147124661313,0.0732678429650616,0.1394817404242825,0.0421752594954164,0.9926811251083162,0.9765277486479154,0.9817480275753986,0.01,207.367698431015
22,0.2111700862512757,0.0782211579784185,0.5830090612540064,0.0910107246498332,0.1698929892719552,0.0581956763489706,0.9898057835276166,0.9542137417795524,0.9726227191511276,0.0,207.7549705505371
23,0.006134033421858,0.2111700862512757,0.3681877860628609,0.1042253445243519,0.1070297648140418,0.1584632310748534,0.9910383366822012,0.9734578500912276,0.9361404251390526,0.0,208.49287152290344
24,0.0782211579784185,0.0240558028410945,0.7020569828664881,0.0841485516935236,0.1427236446563911,0.082268722301426,0.9901128392902182,0.973499157605458,0.9672145832319748,0.0,206.616646528244
25,0.0155771316228776,0.0098781831861765,0.1111952605382919,0.0976560409410851,0.1516026519755656,0.0958526280856757,0.993177385181358,0.9771593429924772,0.977596881254848,0.0,206.40040755271912
26,0.1548386665118475,0.1111952605382919,0.0363842878749173,0.0759958135232471,0.1029381509826661,0.2518405589802424,0.9923073259315588,0.9705220532946304,0.8950041185425367,0.0,209.8690550327301
27,0.0539020789312987,0.0037294923618311,0.469506448503778,0.0775620123258231,0.1503790780080645,0.113150882554441,0.9921323360484532,0.958145002059682,0.9659469346394536,0.0,212.48443818092343
28,0.0363842878749173,0.1111952605382919,0.2819416298082479,0.1274572741706213,0.1587154076845564,0.1892085482301881,0.989343485916344,0.9482853994001698,0.9080993467981566,0.01,208.98789978027344
